55,49
59,48
26,35
11,15
35,41
22,28
52,59
56,51
20,49
22,18
5,57
23,45
61,60
46,33
37,58
41,31
49,36
19,13
5,55
10,31
50,28
53,20
53,58
49,52
41,60
17,20
56,19
13,48
38,30
23,47
58,14
56,25
56,23
35,30
35,33
17,18
38,9
31,40
29,9
34,56
17,27
41,58
52,58
11,26
23,49
64,58
56,27
58,15
61,44
22,21
61,41
13,36
28,41
26,14
28,57
53,52
40,15
44,56
61,31
5,29
8,60
17,50
13,24
20,42
44,18
32,45
5,48
55,28
20,23
47,41
5,55
55,45
41,56
40,38
50,52
32,23
43,45
55,47
53,32
55,39
55,36
8,31
56,30
47,56
31,54
11,38
58,41
59,57
31,10
25,52
8,30
52,24
26,53
19,57
8,35
14,19
40,59
28,28
50,33
19,48
26,58
20,59
52,9
26,23
20,19
58,18
31,19
64,37
64,38
58,27
37,12
10,53
61,52
62,11
37,42
37,57
20,52
19,29
22,47
16,44
25,9
7,13
25,34
13,56
47,32
64,48
43,53
50,17
52,46
62,19
28,45
26,45
37,31
31,9
11,19
59,17
53,18
13,32
50,34
41,29
26,24
22,35
26,45
16,39
19,49
11,35
38,19
26,28
31,46
29,46
25,22
49,51
8,47
47,10
7,44
43,25
38,43
46,18
34,10
11,54
8,42
8,56
26,42
49,21
28,18
34,35
17,57
43,48
16,9
34,60
26,50
50,51
7,16
31,52
13,13
40,10
46,21
34,56
20,37
46,18
14,22
37,39
34,25
35,54
56,27
20,47
16,58
16,57
53,23
8,44
43,10
20,39
8,53
64,52
56,24
49,9
38,49
62,49
53,17
34,25
19,56
44,34
25,22
58,59
50,56
19,49
46,57
49,48
34,59
8,9
40,15
10,30
32,22
26,31
14,58
43,34
29,53
50,17
52,54
58,14
26,13
34,18
35,27
52,53
55,9
64,22
7,36
38,14
10,52
40,30
44,49
58,10
59,9
23,30
62,45
29,45
62,45
61,55
59,27
34,37
10,54
29,35
28,41
40,56
32,55
59,18
5,18
11,35
56,17
14,49
20,32
34,15
53,14
22,57
37,28
40,56
8,33
28,54
62,11
58,44
58,57
17,23
55,23
13,35
61,39
23,53
40,60
32,48
28,13
11,27
19,44
10,52
22,30
38,29
23,26
13,31
49,49
62,27
50,60
31,13
62,46
58,39
26,25
5,41
44,18
53,48
50,30
56,34
28,41
22,48
28,17
37,39
20,50
59,26
38,52
7,36
10,23
5,22
19,55
56,60
17,20
8,57
56,15
10,16
22,17
5,43
56,14
34,21
49,15
17,53
13,41
7,15
17,40
53,59
35,25
11,23
5,18
17,27
28,42
56,22
38,19
28,21
28,60
40,17
41,23
62,30
17,21
17,52
5,58
31,11
58,43
59,42
10,53
52,54
41,18
28,29
25,45
47,38
13,41
59,26
10,47
13,28
56,52
17,16
61,36
59,51
43,37
28,44
20,46
23,49
20,43
40,40
50,59
25,19
46,50
34,53
46,11
11,39
62,43
20,47
31,10
62,21
20,33
46,29
64,52
25,23
14,41
32,29
10,26
19,45
56,19
62,23
56,52
59,46
26,57
29,43
47,30
61,11
40,18
5,48
13,27
32,34
11,55
7,29
8,11
31,43
58,43
29,17
11,14
19,16
16,41
11,45
58,13
20,53
44,50
37,32
49,48
29,57
17,25
55,14
